dog_ID,dog_name,url_petfinder,dog_age,dog_gender,dog_size,dog_coat,published_at,distance_miles_from_07090,breed_ID,breed,colors.primary,attributes.spayed_neutered,attributes.house_trained,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,contact.email,contact.phone,contact.address.address1,contact.address.city,contact.address.state,contact.address.postcode
51747820,Vito Moon,https://www.petfinder.com/dog/vito-moon-51747820/nj/bridgewater/somerset-regional-animal-shelter-nj32/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,2021-06-01T15:38:42+0000,15.2098,78,Collie,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,info@srasnj.org,(908) 725-0308,100 Commons Way,Bridgewater,NJ,8807
52487640,Akira,https://www.petfinder.com/dog/akira-52487640/nj/bridgewater/somerset-regional-animal-shelter-nj32/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Large,,2021-07-27T17:50:42+0000,15.2098,229,Shepherd,,TRUE,FALSE,FALSE,TRUE,FALSE,,,info@srasnj.org,(908) 725-0308,100 Commons Way,Bridgewater,NJ,8807
52500474,Pearl,https://www.petfinder.com/dog/pearl-52500474/nj/bridgewater/somerset-regional-animal-shelter-nj32/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-07-28T19:14:22+0000,15.2098,112,German Shepherd Dog,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,info@srasnj.org,(908) 725-0308,100 Commons Way,Bridgewater,NJ,8807
51550902,Bennie,https://www.petfinder.com/dog/bennie-51550902/nj/bridgewater/somerset-regional-animal-shelter-nj32/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-05-15T19:46:03+0000,15.2098,128,Hound,,TRUE,FALSE,FALSE,TRUE,,TRUE,TRUE,info@srasnj.org,(908) 725-0308,100 Commons Way,Bridgewater,NJ,8807
52648044,Clarson,https://www.petfinder.com/dog/clarson-52648044/nj/east-brunswick/animal-rescue-force-nj16/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Male,Small,Short,2021-08-12T20:08:22+0000,15.2294,139,Jack Russell Terrier,Brown / Chocolate,FALSE,FALSE,FALSE,TRUE,,TRUE,,SusanMaeR@aol.com,(732) 257-7559,PO Box 418,East Brunswick,NJ,8816
52648212,Popona,https://www.petfinder.com/dog/popona-52648212/nj/east-brunswick/animal-rescue-force-nj16/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Small,Short,2021-08-12T20:12:37+0000,15.2294,139,Jack Russell Terrier,Brown / Chocolate,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,SusanMaeR@aol.com,(732) 257-7559,PO Box 418,East Brunswick,NJ,8816
52090202,ALLIE,https://www.petfinder.com/dog/allie-52090202/nj/east-brunswick/paws-and-claws-new-england-me77/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,Medium,2021-06-24T02:43:25+0000,15.2294,78,Collie,Apricot / Beige,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,rubsch@sbcglobal.net,,,East Brunswick,NJ,8816
51555379,MANNY,https://www.petfinder.com/dog/manny-51555379/nj/bridgewater/hunterdon-somerset-animal-rescue-center-nj847/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Small,Wire,2021-05-16T05:20:42+0000,15.2618,67,Chihuahua,Apricot / Beige,TRUE,TRUE,FALSE,TRUE,FALSE,,,HunterdonSomersetARC@gmail.com,908-892-8166,,Bridgewater,NJ,8807
52726169,NIKO,https://www.petfinder.com/dog/niko-52726169/nj/bridgewater/hunterdon-somerset-animal-rescue-center-nj847/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Small,Long,2021-08-20T17:19:05+0000,15.2618,168,Miniature Poodle,White / Cream,TRUE,TRUE,FALSE,TRUE,,TRUE,,HunterdonSomersetARC@gmail.com,908-892-8166,,Bridgewater,NJ,8807
52604166,De De,https://www.petfinder.com/dog/de-de-52604166/nj/jersey-city/big-city-equine-ma562/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Small,Medium,2021-08-07T23:21:33+0000,15.5101,19,Australian Shepherd,Black,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,BigCityEquine@gmail.com,(321) 439-7329,,Jersey City,NJ,7306
52298747,Stream,https://www.petfinder.com/dog/stream-52298747/nj/jersey-city/big-city-equine-ma562/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-07-09T21:05:52+0000,15.5101,43,Border Collie,Black,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,BigCityEquine@gmail.com,(551) 260-9580,,Jersey City,NJ,7306
52405816,Brooklyn,https://www.petfinder.com/dog/brooklyn-52405816/nj/jersey-city/big-city-equine-ma562/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Small,Short,2021-07-19T21:39:07+0000,15.5101,48,Boxer,Brown / Chocolate,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,BigCityEquine@gmail.com,(551) 260-9580,,Jersey City,NJ,7306
52447533,Rocky ,https://www.petfinder.com/dog/rocky-52447533/nj/jersey-city/big-city-equine-ma562/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Small,,2021-07-23T05:24:33+0000,15.5101,77,Cocker Spaniel,Black,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,BigCityEquine@gmail.com,(551) 260-9580,,Jersey City,NJ,7306
52447440,Snowball ,https://www.petfinder.com/dog/snowball-52447440/nj/jersey-city/big-city-equine-ma562/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Small,Short,2021-07-23T04:47:21+0000,15.5101,231,Shiba Inu,White / Cream,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,BigCityEquine@gmail.com,(551) 260-9580,,Jersey City,NJ,7306
51032265,Warhead,https://www.petfinder.com/dog/warhead-51032265/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Male,Medium,Short,2021-03-28T17:29:21+0000,15.5747,194,Pit Bull Terrier,Black,TRUE,TRUE,FALSE,TRUE,,FALSE,FALSE,lhs@libertyhumane.org,(201) 547-4147,235 Jersey City Blvd,Jersey City,NJ,7305
52219248,Niko,https://www.petfinder.com/dog/niko-52219248/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,2021-07-03T14:48:55+0000,15.5747,35,Black Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,FALSE,,FALSE,lhs@libertyhumane.org,(201) 547-4147,235 Jersey City Blvd,Jersey City,NJ,7305
52346987,Fry Kid,https://www.petfinder.com/dog/fry-kid-52346987/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,Short,2021-07-14T17:20:15+0000,15.5747,194,Pit Bull Terrier,Gray / Blue / Silver,TRUE,FALSE,FALSE,TRUE,FALSE,,,lhs@libertyhumane.org,(201) 547-4147,235 Jersey City Blvd,Jersey City,NJ,7305
50893117,Magikoopa,https://www.petfinder.com/dog/magikoopa-50893117/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,Short,2021-03-16T19:51:39+0000,15.5747,194,Pit Bull Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,lhs@libertyhumane.org,(201) 547-4147,235 Jersey City Blvd,Jersey City,NJ,7305
52568511,Cadbury,https://www.petfinder.com/dog/cadbury-52568511/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Male,Extra Large,Short,2021-08-04T18:13:49+0000,15.5747,194,Pit Bull Terrier,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,,,TRUE,lhs@libertyhumane.org,(201) 547-4147,235 Jersey City Blvd,Jersey City,NJ,7305
52186910,Bella,https://www.petfinder.com/dog/bella-52186910/nj/nutley/yellow-brick-road-rescue-nj-nj918/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,Short,2021-07-01T01:33:01+0000,15.7524,170,Mixed Breed,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,yellowbrickroadnj@gmail.com,,,Nutley,NJ,7110
50857647,Pogo,https://www.petfinder.com/dog/pogo-50857647/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,Short,2021-03-13T16:56:42+0000,16.046,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
50972542,Sadie,https://www.petfinder.com/dog/sadie-50972542/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,Short,2021-03-23T14:31:00+0000,16.046,23,Beagle,,TRUE,TRUE,FALSE,TRUE,,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
51213269,Boban,https://www.petfinder.com/dog/boban-51213269/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,Long,2021-04-14T17:58:45+0000,16.046,122,Great Pyrenees,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,bdrpinfo@gmail.com,,,Mendham,NJ,7945
51222860,Calamity aka Mitty,https://www.petfinder.com/dog/calamity-aka-mitty-51222860/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,Short,2021-04-15T14:49:59+0000,16.046,152,Labrador Retriever,,TRUE,FALSE,FALSE,TRUE,,TRUE,FALSE,bdrpinfo@gmail.com,,,Mendham,NJ,7945
51659754,TJ,https://www.petfinder.com/dog/tj-51659754/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,Medium,2021-05-25T13:40:34+0000,16.046,211,Retriever,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
51664663,Tango,https://www.petfinder.com/dog/tango-51664663/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,Short,2021-05-25T19:02:24+0000,16.046,229,Shepherd,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
51526962,Ike,https://www.petfinder.com/dog/ike-51526962/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Short,2021-05-13T21:24:41+0000,16.046,17,Australian Cattle Dog / Blue Heeler,,TRUE,TRUE,FALSE,TRUE,,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
51676539,Bora & Baron (bonded pair),https://www.petfinder.com/dog/bora-and-baron-bonded-pair-51676539/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,Short,2021-05-26T17:23:31+0000,16.046,213,Rottweiler,,TRUE,TRUE,FALSE,TRUE,TRUE,,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52482768,Andre,https://www.petfinder.com/dog/andre-52482768/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,2021-07-27T02:26:32+0000,16.046,122,Great Pyrenees,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52525214,Leia ,https://www.petfinder.com/dog/leia-52525214/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-07-30T21:52:28+0000,16.046,152,Labrador Retriever,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52607240,Nala ,https://www.petfinder.com/dog/nala-52607240/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Large,,2021-08-08T15:27:19+0000,16.046,152,Labrador Retriever,,TRUE,TRUE,FALSE,TRUE,,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52522491,Katie ,https://www.petfinder.com/dog/katie-52522491/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-07-30T18:41:29+0000,16.046,242,Spaniel,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52469722,Cinnamon ,https://www.petfinder.com/dog/cinnamon-52469722/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,,2021-07-25T18:46:04+0000,16.046,109,French Bulldog,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52471222,Butterbean,https://www.petfinder.com/dog/butterbean-52471222/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,,2021-07-25T21:36:02+0000,16.046,122,Great Pyrenees,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
51835620,Deacon,https://www.petfinder.com/dog/deacon-51835620/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,Medium,2021-06-07T13:30:16+0000,16.046,152,Labrador Retriever,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52736811,Curly ,https://www.petfinder.com/dog/curly-52736811/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Small,,2021-08-21T17:16:50+0000,16.046,67,Chihuahua,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52634443,Happy,https://www.petfinder.com/dog/happy-52634443/nj/mendham/punta-santiago-dogs-inc-nj945/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,Short,2021-08-11T21:00:58+0000,16.046,170,Mixed Breed,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,puntasantiagodogs@gmail.com,,,Mendham,NJ,7945
52634434,Bashful,https://www.petfinder.com/dog/bashful-52634434/nj/mendham/punta-santiago-dogs-inc-nj945/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Short,2021-08-11T20:59:14+0000,16.046,170,Mixed Breed,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,puntasantiagodogs@gmail.com,,,Mendham,NJ,7945
52634425,Doc,https://www.petfinder.com/dog/doc-52634425/nj/mendham/punta-santiago-dogs-inc-nj945/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Short,2021-08-11T20:57:40+0000,16.046,170,Mixed Breed,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,puntasantiagodogs@gmail.com,,,Mendham,NJ,7945
52634439,Dopey,https://www.petfinder.com/dog/dopey-52634439/nj/mendham/punta-santiago-dogs-inc-nj945/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,Short,2021-08-11T21:00:08+0000,16.046,170,Mixed Breed,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,puntasantiagodogs@gmail.com,,,Mendham,NJ,7945
52634421,Sleepy,https://www.petfinder.com/dog/sleepy-52634421/nj/mendham/punta-santiago-dogs-inc-nj945/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Short,2021-08-11T20:56:52+0000,16.046,170,Mixed Breed,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,puntasantiagodogs@gmail.com,,,Mendham,NJ,7945
52634415,Sneezy,https://www.petfinder.com/dog/sneezy-52634415/nj/mendham/punta-santiago-dogs-inc-nj945/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Short,2021-08-11T20:55:56+0000,16.046,170,Mixed Breed,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,puntasantiagodogs@gmail.com,,,Mendham,NJ,7945
50250873,Bentley,https://www.petfinder.com/dog/bentley-50250873/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,2021-01-11T16:42:13+0000,16.4448,80,Corgi,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
51079751,Khloe,https://www.petfinder.com/dog/khloe-51079751/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Small,,2021-04-01T17:58:01+0000,16.4448,67,Chihuahua,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
52415472,Elisha,https://www.petfinder.com/dog/elisha-52415472/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-07-20T19:17:48+0000,16.4448,12,American Staffordshire Terrier,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
52152726,Zues,https://www.petfinder.com/dog/zues-52152726/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,2021-06-28T17:51:08+0000,16.4448,226,Shar-Pei,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
52152726,Zues,https://www.petfinder.com/dog/zues-52152726/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,2021-06-28T17:51:08+0000,16.4448,226,Shar-Pei,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
51303901,Ziggy,https://www.petfinder.com/dog/ziggy-51303901/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-04-22T12:17:25+0000,16.4448,48,Boxer,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
51578854,Bonnie,https://www.petfinder.com/dog/bonnie-51578854/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-05-18T16:55:44+0000,16.4448,152,Labrador Retriever,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
52331571,Lilly,https://www.petfinder.com/dog/lilly-52331571/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,,2021-07-13T13:52:47+0000,16.4448,152,Labrador Retriever,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
51305769,Jayda,https://www.petfinder.com/dog/jayda-51305769/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-04-22T16:03:16+0000,16.4448,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
52752516,Mayhem,https://www.petfinder.com/dog/mayhem-52752516/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Large,,2021-08-23T19:02:44+0000,16.4448,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
52268597,DULCE,https://www.petfinder.com/dog/dulce-52268597/nj/jersey-city/jersey-tails-nj871/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-07-07T18:09:00+0000,16.5473,152,Labrador Retriever,Golden,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,jerseytailscats@gmail.com,,,Jersey City,NJ,7302
52667244,Canela,https://www.petfinder.com/dog/canela-52667244/nj/jersey-city/jersey-tails-nj871/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,Medium,2021-08-14T18:16:11+0000,16.5473,112,German Shepherd Dog,Brown / Chocolate,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,jerseytailscats@gmail.com,,,Jersey City,NJ,7302
52714186,Wilson,https://www.petfinder.com/dog/wilson-52714186/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Small,,2021-08-19T15:35:34+0000,16.5473,152,Labrador Retriever,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
51374875,Tom Colicchio,https://www.petfinder.com/dog/tom-colicchio-51374875/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-04-29T14:35:25+0000,16.5473,17,Australian Cattle Dog / Blue Heeler,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52246757,Lillet,https://www.petfinder.com/dog/lillet-52246757/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-07-06T13:35:23+0000,16.5473,35,Black Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52389860,Maya,https://www.petfinder.com/dog/maya-52389860/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-07-18T14:35:16+0000,16.5473,194,Pit Bull Terrier,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52713466,Carr,https://www.petfinder.com/dog/carr-52713466/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Small,,2021-08-19T14:35:28+0000,16.5473,152,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52686776,Lemon,https://www.petfinder.com/dog/lemon-52686776/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Medium,,2021-08-17T01:35:22+0000,16.5473,170,Mixed Breed,,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52716720,Prescott,https://www.petfinder.com/dog/prescott-52716720/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Small,,2021-08-19T18:35:19+0000,16.5473,152,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52713465,Brady,https://www.petfinder.com/dog/brady-52713465/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Small,,2021-08-19T14:35:28+0000,16.5473,152,Labrador Retriever,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
51913527,LIME RICKEY,https://www.petfinder.com/dog/lime-rickey-51913527/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,2021-06-12T01:35:14+0000,16.5473,194,Pit Bull Terrier,Red / Chestnut / Orange,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52756301,Bud aka Cullen,https://www.petfinder.com/dog/bud-aka-cullen-52756301/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-08-24T01:35:28+0000,16.5473,260,Treeing Walker Coonhound,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52756302,Rodgers,https://www.petfinder.com/dog/rodgers-52756302/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Small,,2021-08-24T01:35:28+0000,16.5473,152,Labrador Retriever,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52756303,Carroll,https://www.petfinder.com/dog/carroll-52756303/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,,2021-08-24T01:35:28+0000,16.5473,152,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
50360566,Harry,https://www.petfinder.com/dog/harry-50360566/nj/clifton/penny-lane-animal-rescue-nj952/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,2021-01-25T18:08:25+0000,16.8252,128,Hound,Bicolor,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,nbuglione@gmail.com,(973) 440-8262,,clifton,NJ,7012
50696006,Vadar & Charlie,https://www.petfinder.com/dog/vadar-and-charlie-50696006/nj/mendham/randolph-regional-animal-shelter-nj12/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,2021-03-01T13:45:23+0000,17.1875,194,Pit Bull Terrier,,TRUE,TRUE,FALSE,TRUE,,,,sunnynowell@hotmail.com,(973) 543-9333,,Mendham,NJ,7945
50951726,Charlie & Vader,https://www.petfinder.com/dog/charlie-and-vader-50951726/nj/mendham/randolph-regional-animal-shelter-nj12/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,Short,2021-03-21T17:08:05+0000,17.1875,152,Labrador Retriever,Bicolor,TRUE,TRUE,FALSE,TRUE,TRUE,,,sunnynowell@hotmail.com,(973) 543-9333,,Mendham,NJ,7945
