dog_ID,dog_name,url_petfinder,dog_age,dog_gender,dog_size,dog_coat,dog_description,published_at,distance_miles_from_07090,breed_ID,breed,colors.primary,attributes.spayed_neutered,attributes.house_trained,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,contact.email,contact.phone,contact.address.address1,contact.address.city,contact.address.state,contact.address.postcode
50972542,Sadie,https://www.petfinder.com/dog/sadie-50972542/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,Short,"Northeast adopters, meet adoptable Sadie! Sadie is about 1 year and 47lbs. Our best breed guess is Beagle/Pittie mix. She...",2021-03-23T14:31:00+0000,16.046,23,Beagle,,TRUE,TRUE,FALSE,TRUE,,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
51213269,Boban,https://www.petfinder.com/dog/boban-51213269/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,Long,Boban is a big ‘ol fluff ball who is a professional snuggler. Boban does well with other calm dogs and...,2021-04-14T17:58:45+0000,16.046,122,Great Pyrenees,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,bdrpinfo@gmail.com,,,Mendham,NJ,7945
51222860,Calamity aka Mitty,https://www.petfinder.com/dog/calamity-aka-mitty-51222860/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,Short,Calamity is a small 1.5 year old retriever mix weighing in at only 40 pounds. She’s a little firecracker of...,2021-04-15T14:49:59+0000,16.046,152,Labrador Retriever,,TRUE,FALSE,FALSE,TRUE,,TRUE,FALSE,bdrpinfo@gmail.com,,,Mendham,NJ,7945
51659754,TJ,https://www.petfinder.com/dog/tj-51659754/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,Medium,"TJ is a handsome 1 year old 50lb happy guy, who has a lot of love to give! He would...",2021-05-25T13:40:34+0000,16.046,211,Retriever,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
51664663,Tango,https://www.petfinder.com/dog/tango-51664663/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,Short,"Meet Tango, the unofficial spokesmen for 5 Hour Energy drinks! This handsome lug is up for any adventure anytime as...",2021-05-25T19:02:24+0000,16.046,229,Shepherd,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
51526962,Ike,https://www.petfinder.com/dog/ike-51526962/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Short,"Ike is an incredibly smart, playful, and loyal 7 month old puppy. He picks up new tricks almost instantly, and...",2021-05-13T21:24:41+0000,16.046,17,Australian Cattle Dog / Blue Heeler,,TRUE,TRUE,FALSE,TRUE,,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
51676539,Bora & Baron (bonded pair),https://www.petfinder.com/dog/bora-and-baron-bonded-pair-51676539/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,Short,"Who loves big dogs? Meet Baron &amp; Bora! 

Baron and Bora are eight-year-old bonded siblings looking for a family. They...",2021-05-26T17:23:31+0000,16.046,213,Rottweiler,,TRUE,TRUE,FALSE,TRUE,TRUE,,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52482768,Andre,https://www.petfinder.com/dog/andre-52482768/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,"Have you ever wanted a pet seal but have been hindered by the legality, unable to find a bathtub big...",2021-07-27T02:26:32+0000,16.046,122,Great Pyrenees,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52525214,Leia ,https://www.petfinder.com/dog/leia-52525214/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,"Leia is a 2 year old Lab mix looking for a family of her own! She is friendly and affectionate,...",2021-07-30T21:52:28+0000,16.046,152,Labrador Retriever,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52607240,Nala ,https://www.petfinder.com/dog/nala-52607240/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Large,,"Nala is an 18 month old Lab/Pyrenees mix who is always smiling. She is happy and affectionate, lives with other...",2021-08-08T15:27:19+0000,16.046,152,Labrador Retriever,,TRUE,TRUE,FALSE,TRUE,,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52522491,Katie ,https://www.petfinder.com/dog/katie-52522491/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,Katie is a lovely 4 year old medium sized girl looking for a family! This lowriding lady is looking for...,2021-07-30T18:41:29+0000,16.046,242,Spaniel,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52469722,Cinnamon ,https://www.petfinder.com/dog/cinnamon-52469722/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,,,2021-07-25T18:46:04+0000,16.046,109,French Bulldog,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52471222,Butterbean,https://www.petfinder.com/dog/butterbean-52471222/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,,"Meet Butterbean, 

Ideal home would include kiddos because she LOVES LOVES LOVES KIDS! a fellow large dog to play with(no...",2021-07-25T21:36:02+0000,16.046,122,Great Pyrenees,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
51835620,Deacon,https://www.petfinder.com/dog/deacon-51835620/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,Medium,Meet Deacon a 1 year old 60lb Lab mix! He is a very friendly and smart boy who knows some...,2021-06-07T13:30:16+0000,16.046,152,Labrador Retriever,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52736811,Curly ,https://www.petfinder.com/dog/curly-52736811/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Small,,Welcome 3 year old Chi/Pug Curly to Big Dog Rescue Project. This precious little 12 lb girl has the most...,2021-08-21T17:16:50+0000,16.046,67,Chihuahua,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,bdrpinfo@gmail.com,,,Mendham,NJ,7945
52634443,Happy,https://www.petfinder.com/dog/happy-52634443/nj/mendham/punta-santiago-dogs-inc-nj945/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,Short,"Happy is 4 months old and weighs 14 pounds. One of two female siblings, happy and friendly and likes to...",2021-08-11T21:00:58+0000,16.046,170,Mixed Breed,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,puntasantiagodogs@gmail.com,,,Mendham,NJ,7945
52634434,Bashful,https://www.petfinder.com/dog/bashful-52634434/nj/mendham/punta-santiago-dogs-inc-nj945/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Short,"Bashful is 4 months old and weighs 11 pounds. Bashful is one of 5 males (7 puppies total), and the...",2021-08-11T20:59:14+0000,16.046,170,Mixed Breed,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,puntasantiagodogs@gmail.com,,,Mendham,NJ,7945
52634425,Doc,https://www.petfinder.com/dog/doc-52634425/nj/mendham/punta-santiago-dogs-inc-nj945/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Short,"Doc is 4 months old and weighs 15 pounds. Doc is one of 7 siblings, 5 males and 2 females....",2021-08-11T20:57:40+0000,16.046,170,Mixed Breed,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,puntasantiagodogs@gmail.com,,,Mendham,NJ,7945
52634439,Dopey,https://www.petfinder.com/dog/dopey-52634439/nj/mendham/punta-santiago-dogs-inc-nj945/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,Short,"Dopey is 4 months old and weighs 10 pounds. Dopey is the smallest of the siblings, and one of two...",2021-08-11T21:00:08+0000,16.046,170,Mixed Breed,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,puntasantiagodogs@gmail.com,,,Mendham,NJ,7945
52634421,Sleepy,https://www.petfinder.com/dog/sleepy-52634421/nj/mendham/punta-santiago-dogs-inc-nj945/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Short,Sleepy is 4 months old and weighs 14 pounds. Sneezy and Sleepy both like to play with their siblings so...,2021-08-11T20:56:52+0000,16.046,170,Mixed Breed,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,puntasantiagodogs@gmail.com,,,Mendham,NJ,7945
52634415,Sneezy,https://www.petfinder.com/dog/sneezy-52634415/nj/mendham/punta-santiago-dogs-inc-nj945/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Short,"Sneezy is months old and weighs 14 pounds. Sneezy and Sleepy both like to play with their siblings so much,...",2021-08-11T20:55:56+0000,16.046,170,Mixed Breed,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,puntasantiagodogs@gmail.com,,,Mendham,NJ,7945
50250873,Bentley,https://www.petfinder.com/dog/bentley-50250873/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,"You can fill out an adoption application online on our official website.Online Adoption Application
Bentley is about 35 lbs, low...",2021-01-11T16:42:13+0000,16.4448,80,Corgi,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
51079751,Khloe,https://www.petfinder.com/dog/khloe-51079751/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Small,,"You can fill out an adoption application online on our official website.Online Adoption Application

Scrumptious little 7 yr young, 10...",2021-04-01T17:58:01+0000,16.4448,67,Chihuahua,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
52415472,Elisha,https://www.petfinder.com/dog/elisha-52415472/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,"You can fill out an adoption application online on our official website.Online Adoption Application
This mom was in the shelter...",2021-07-20T19:17:48+0000,16.4448,12,American Staffordshire Terrier,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
52152726,Zues,https://www.petfinder.com/dog/zues-52152726/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,"You can fill out an adoption application online on our official website.Online Adoption Application

Zeus is in search of a...",2021-06-28T17:51:08+0000,16.4448,226,Shar-Pei,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
52152726,Zues,https://www.petfinder.com/dog/zues-52152726/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,"You can fill out an adoption application online on our official website.Online Adoption Application

Zeus is in search of a...",2021-06-28T17:51:08+0000,16.4448,226,Shar-Pei,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
51303901,Ziggy,https://www.petfinder.com/dog/ziggy-51303901/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,"You can fill out an adoption application online on our official website.Online Adoption Application

Ziggy is a 3 year old...",2021-04-22T12:17:25+0000,16.4448,48,Boxer,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
51578854,Bonnie,https://www.petfinder.com/dog/bonnie-51578854/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,"You can fill out an adoption application online on our official website.Online Adoption Application
Mom and babies saved from a...",2021-05-18T16:55:44+0000,16.4448,152,Labrador Retriever,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
52331571,Lilly,https://www.petfinder.com/dog/lilly-52331571/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,,"You can fill out an adoption application online on our official website.Online Adoption Application
Lilly is 7 months old, SHe...",2021-07-13T13:52:47+0000,16.4448,152,Labrador Retriever,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
51305769,Jayda,https://www.petfinder.com/dog/jayda-51305769/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,"You can fill out an adoption application online on our official website.Online Adoption Application

Jayda&amp;#39;s a two year old, 56...",2021-04-22T16:03:16+0000,16.4448,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
52752516,Mayhem,https://www.petfinder.com/dog/mayhem-52752516/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Large,,"You can fill out an adoption application online on our official website.Online Adoption Application
Litter of 10 Pit Retriever mixes....",2021-08-23T19:02:44+0000,16.4448,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,FALSE,,,,puppypower7035@yahoo.com,,,Union Beach,NJ,7735
52268597,DULCE,https://www.petfinder.com/dog/dulce-52268597/nj/jersey-city/jersey-tails-nj871/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,"Dulce and her sister, Canela were rescued from Mexico City over a month ago. 
They are 45 and 50 pounds,...",2021-07-07T18:09:00+0000,16.5473,152,Labrador Retriever,Golden,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,jerseytailscats@gmail.com,,,Jersey City,NJ,7302
52667244,Canela,https://www.petfinder.com/dog/canela-52667244/nj/jersey-city/jersey-tails-nj871/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,Medium,"Canela is one year old, she is very sweet and caring girl, loves to play with my small dogs and...",2021-08-14T18:16:11+0000,16.5473,112,German Shepherd Dog,Brown / Chocolate,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,jerseytailscats@gmail.com,,,Jersey City,NJ,7302
52714186,Wilson,https://www.petfinder.com/dog/wilson-52714186/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Small,,"Meet Wilson @dangerusswilson - She is 2 months old and currently 10lbs.
Wilson is looking for her 12th man! This...",2021-08-19T15:35:34+0000,16.5473,152,Labrador Retriever,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
51374875,Tom Colicchio,https://www.petfinder.com/dog/tom-colicchio-51374875/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,"Tom Colicchio is an active 55lb, 2 year old Australian Cattle Dog mix. This house trained quirky heeler is highly...",2021-04-29T14:35:25+0000,16.5473,17,Australian Cattle Dog / Blue Heeler,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52246757,Lillet,https://www.petfinder.com/dog/lillet-52246757/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,Lillet is perfect for this summer ! She is a black lab mix who is 35lbs and 9 months old....,2021-07-06T13:35:23+0000,16.5473,35,Black Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52389860,Maya,https://www.petfinder.com/dog/maya-52389860/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,Maya is a Queen ! She&amp;#39;s between 4.5 - 5 years old and just under 50lbs full grown. She is...,2021-07-18T14:35:16+0000,16.5473,194,Pit Bull Terrier,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52713466,Carr,https://www.petfinder.com/dog/carr-52713466/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Small,,"Meet Carr (aka Derry) @derekcarrqb She is 2 months old and currently 10lbs. 
Viva las Vegas! If there&amp;#39;s one thing...",2021-08-19T14:35:28+0000,16.5473,152,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52686776,Lemon,https://www.petfinder.com/dog/lemon-52686776/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Medium,,"Meet Lemon
Lemon is a true success story for us. She is a 50lb - 8 year old girl, who...",2021-08-17T01:35:22+0000,16.5473,170,Mixed Breed,,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52716720,Prescott,https://www.petfinder.com/dog/prescott-52716720/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Small,,Meet Prescott @_4dak. She is 2 months old and about 10lbs currently. She&amp;#39;s heading from America&amp;#39;s Team to yours! Cowgirl...,2021-08-19T18:35:19+0000,16.5473,152,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52713465,Brady,https://www.petfinder.com/dog/brady-52713465/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Small,,"Meet Brady @tombrady - Currently 10lbs and 2 months old
The goat is the goat no matter where she goes!...",2021-08-19T14:35:28+0000,16.5473,152,Labrador Retriever,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
51913527,LIME RICKEY,https://www.petfinder.com/dog/lime-rickey-51913527/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,"Lime Rickey is a 33lb red and brown pittie mix whose about 8 months old. He is refreshing, cool and...",2021-06-12T01:35:14+0000,16.5473,194,Pit Bull Terrier,Red / Chestnut / Orange,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52756301,Bud aka Cullen,https://www.petfinder.com/dog/bud-aka-cullen-52756301/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,"Meet Bud - Bud is a 3 year old, 40lb Hound Mix. He is playful with his foster siblings and...",2021-08-24T01:35:28+0000,16.5473,260,Treeing Walker Coonhound,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52756302,Rodgers,https://www.petfinder.com/dog/rodgers-52756302/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Small,,"Meet Rodgers - 
HELLO WISCONSIN! Cheesehead Aaron Rodgers is here to lead your pack. Seriously though... do you have any...",2021-08-24T01:35:28+0000,16.5473,152,Labrador Retriever,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
52756303,Carroll,https://www.petfinder.com/dog/carroll-52756303/nj/jersey-city/see-spot-rescued-nj708/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,,"Meet Carroll - she 2.5 yrs old and about 60lbs. She is a lab mix.
Seahawks Coach Pete Carroll once...",2021-08-24T01:35:28+0000,16.5473,152,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,,,,woof@seespotrescued.com,,,Jersey City,NJ,7302
50360566,Harry,https://www.petfinder.com/dog/harry-50360566/nj/clifton/penny-lane-animal-rescue-nj952/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,Harry is an energetic boy who loves long walks and hikes.  He has been with the same person since he...,2021-01-25T18:08:25+0000,16.8252,128,Hound,Bicolor,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,nbuglione@gmail.com,(973) 440-8262,,clifton,NJ,7012
50696006,Vadar & Charlie,https://www.petfinder.com/dog/vadar-and-charlie-50696006/nj/mendham/randolph-regional-animal-shelter-nj12/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,,2021-03-01T13:45:23+0000,17.1875,194,Pit Bull Terrier,,TRUE,TRUE,FALSE,TRUE,,,,sunnynowell@hotmail.com,(973) 543-9333,,Mendham,NJ,7945
50951726,Charlie & Vader,https://www.petfinder.com/dog/charlie-and-vader-50951726/nj/mendham/randolph-regional-animal-shelter-nj12/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,Short,MEET CHARLIE AND VADER!  Charlie &amp; Vader are an unlikely but awesome dynamic duo of dogs. They were being given...,2021-03-21T17:08:05+0000,17.1875,152,Labrador Retriever,Bicolor,TRUE,TRUE,FALSE,TRUE,TRUE,,,sunnynowell@hotmail.com,(973) 543-9333,,Mendham,NJ,7945
52644958,Ranger,https://www.petfinder.com/dog/ranger-52644958/nj/mendham/randolph-regional-animal-shelter-nj12/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,,,2021-08-12T16:48:03+0000,17.1875,194,Pit Bull Terrier,,TRUE,TRUE,FALSE,TRUE,,TRUE,,sunnynowell@hotmail.com,(973) 543-9333,,Mendham,NJ,7945
52694311,Rocky Boo,https://www.petfinder.com/dog/rocky-boo-52694311/nj/mendham/randolph-regional-animal-shelter-nj12/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,CLEAR THE SHELTER EVENT AT RANDOLPH ANIMAL SHELTER INCLUDING FOSTER PETS.  Adoption fee waived with approved application and a vet...,2021-08-17T20:23:55+0000,17.1875,194,Pit Bull Terrier,,TRUE,TRUE,FALSE,TRUE,,TRUE,,sunnynowell@hotmail.com,(973) 543-9333,,Mendham,NJ,7945
52736076,Kylo,https://www.petfinder.com/dog/kylo-52736076/nj/mendham/randolph-regional-animal-shelter-nj12/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,,Kylo is a new arrival here at the shelter. He is a 2 1/2 year old black lab. He is...,2021-08-21T16:08:36+0000,17.1875,152,Labrador Retriever,Black,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,sunnynowell@hotmail.com,(973) 543-9333,,Mendham,NJ,7945
50336591,Whiskey,https://www.petfinder.com/dog/whiskey-50336591/nj/matawan/compass-rose-rescue-nj920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,,"Meet Whiskey! 

This handsome boy is a 3 year old yellow lab mix who ready to find his forever home!...",2021-01-22T03:39:00+0000,17.2082,274,Yellow Labrador Retriever,Apricot / Beige,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,compassroserescue@gmail.com,,,Matawan,NJ,7747
52149649,Roxanne,https://www.petfinder.com/dog/roxanne-52149649/nj/matawan/compass-rose-rescue-nj920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Large,,"Roxanne is a beautiful senior Cane Corso looking to spend her golden years being spoiled and relaxing. 

At the age...",2021-06-28T14:24:20+0000,17.2082,57,Cane Corso,Gray / Blue / Silver,FALSE,FALSE,FALSE,FALSE,,,,compassroserescue@gmail.com,,,Matawan,NJ,7747
52438218,Stanley,https://www.petfinder.com/dog/stanley-52438218/ny/brooklyn/anarchy-animal-rescue-ny1023/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,,2021-07-22T14:57:40+0000,17.4524,130,Husky,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,info@anarchyanimalrescue.org,,,Brooklyn,NY,11228
52438465,Ori,https://www.petfinder.com/dog/ori-52438465/ny/brooklyn/anarchy-animal-rescue-ny1023/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Male,Small,,"Yorkie Alert 

Meet our adorable 10 years young Yorkie Ori!

Ori is a a sweet and chill senior boy. He...",2021-07-22T15:12:35+0000,17.4524,275,Yorkshire Terrier,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,info@anarchyanimalrescue.org,,,Brooklyn,NY,11228
51919122,Michelle,https://www.petfinder.com/dog/michelle-51919122/nj/passaic/passaic-animal-shelter-nj36/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,Short,Hello. My name is Michelle. I was found as a stray and brought to the shelter. No family came looking...,2021-06-12T15:29:32+0000,17.4584,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,FALSE,,,,,(973) 365-5669,13 Benson Court,Passaic,NJ,7055
51363047,Revis,https://www.petfinder.com/dog/revis-51363047/ny/new-york/ready-for-rescue-ny864/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,Poor Revis wound up at the NYC shelter after he was found tied to a pole with a sign saying...,2021-04-28T01:26:18+0000,17.6758,194,Pit Bull Terrier,Brown / Chocolate,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,readyforrescue@gmail.com,,,New York,NY,10280
51869398,Tsunami,https://www.petfinder.com/dog/tsunami-51869398/ny/new-york/ready-for-rescue-ny864/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Male,Medium,,Tsunami is an 11-year-old cuddle bug with unmatched tail wags and butt wiggles. Don’t let his age fool you—Tsunami has...,2021-06-09T13:50:16+0000,17.6758,152,Labrador Retriever,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,,FALSE,,readyforrescue@gmail.com,,,New York,NY,10280
